Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
1970.301.19,False,True,452128,Islamic Art,Folio from an illustrated manuscript,"""Rustam Brings the Div King to Kai Kavus for Execution"", Folio 127v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Artist|Author,Painting attributed to|Painting attributed to,Mir Musavvir|Qasim ibn 'Ali|Abu'l Qasim Firdausi,active 1525–60|active ca. 1525–60|935–1020,,Mir Musavvir|Qasim ibn 'Ali|Abu'l Qasim Firdausi,,1500      |1500      |0935      ,1585      |1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 3/16 x W. 7 1/8 in. (H. 28.4 x W. 18.1 cm)
Entire Page: H. 18 5/8 x W. 12 9/16 in. (H. 47.3 x W. 31.9 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452128,2019-03-26T04:44:35.963Z,Men|Horses|Crowd|Punishment
1970.301.20,False,True,452129,Islamic Art,Folio from an illustrated manuscript,"""The Marriage of Sudaba and Kai Kavus"", Folio 130r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Artist|Author,Painting attributed to|Painting attributed to,Mir Musavvir|Qasim ibn 'Ali|Abu'l Qasim Firdausi,active 1525–60|active ca. 1525–60|935–1020,,Mir Musavvir|Qasim ibn 'Ali|Abu'l Qasim Firdausi,,1500      |1500      |0935      ,1585      |1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/16 x W. 7 1/4 in. (H. 28.1 x W. 18.4 cm)
Entire Page: H. 18 9/16 x W. 14 9/16 in. (H. 47.1 x W. 37 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452129,2019-03-26T04:44:35.963Z,Poetry|Men|Women
1970.301.21,False,True,452130,Islamic Art,Folio from an illustrated manuscript,"""Kai Kavus Ascends to the Sky"", Folio 134r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Qadimi|Abu'l Qasim Firdausi,active ca. 1525–65|935–1020,,Qadimi|Abu'l Qasim Firdausi,,1500      |0935      ,1590      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 3/16 in. (28.4 cm)
                W. 7 3/16 in. (18.3 cm)
Page: H. 18 5/8 in. (47.3 cm)
          W. 12 9/16 in. (31.9 cm)
Mat: H. 22 in. (55.9 cm)
         W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452130,2019-08-22T03:00:43.77Z,Birds|Men
1970.301.22,False,True,452131,Islamic Art,Folio from an illustrated manuscript,"""Rustam Pained Before Kai Kavus"", Folio 146r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Bashdan Qara|Abu'l Qasim Firdausi,active ca. 1525–35|935–1020,,Bashdan Qara|Abu'l Qasim Firdausi,,1500      |0935      ,1560      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 3/16 x W. 7 9/16 in. (H. 28.4 x W. 19.2 cm)
Entire Page: H. 18 9/16 x W. 12 1/2 in. (H. 47.1 x W. 31.8 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452131,2019-03-26T04:44:35.963Z,Soldiers|Men
1970.301.23,False,True,452132,Islamic Art,Folio from an illustrated manuscript,"""Siyavush Stands Accused by Sudaba before Kai Kavus"", Folio 163v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author|Workshop director,Painting attributed to,'Abd al-Vahhab|Abu'l Qasim Firdausi|Mir Musavvir,935–1020|active 1525–60,,'Abd ul-Vahhab|Abu'l Qasim Firdausi|Mir Musavvir,,0935      |1500      ,1020      |1585      ,ca. 1530–35,1505,1560,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 x W. 7 3/8 in. (H. 27.9 x W. 18.7 cm)
Entire Page: H. 18 5/8 x W. 12 5/8 in. (H. 47.3 x W. 32.1 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452132,2019-06-05T15:08:35.32Z,Poetry|Men|Women
1970.301.24,False,True,452133,Islamic Art,Folio from an illustrated manuscript,"""Sudaba's Second Accusation Against Siyavush is Judged"", Folio 164v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Qasim ibn 'Ali|Abu'l Qasim Firdausi,active ca. 1525–60|935–1020,,Qasim ibn 'Ali|Abu'l Qasim Firdausi,,1500      |0935      ,1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/8 in. (28.2 cm)
                W. 7 3/16 in. (18.3 cm)
Page: H. 18 5/8 in. (47.3 cm)
          W. 12 5/8 in. (32.1 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452133,2019-03-26T04:44:35.963Z,Men
1970.301.25,False,True,452134,Islamic Art,Folio from an illustrated manuscript,"""Kai Kavus Upbraids Siyavush in a Letter"", Folio 174r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author|Workshop director,Painting attributed to,'Abd al-Vahhab|Abu'l Qasim Firdausi|Mir Musavvir,935–1020|active 1525–60,,'Abd ul-Vahhab|Abu'l Qasim Firdausi|Mir Musavvir,,0935      |1500      ,1020      |1585      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 in. (28 cm)
                W. 7 3/16 in. (18.3 cm)
Page: H. 18 5/8 in .(47.3 cm)
          W. 11 11/16 in. (29.7 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)

","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452134,2019-06-05T15:08:35.32Z,Poetry|Men
1970.301.26,False,True,452135,Islamic Art,Folio from an illustrated manuscript,"""Siyavush Plays Polo before Afrasiyab"", Folio 180v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Workshop director|Author,Painting attributed to,Qasim ibn 'Ali|Mir Musavvir|Abu'l Qasim Firdausi,active ca. 1525–60|active 1525–60|935–1020,,Qasim ibn 'Ali|Mir Musavvir|Abu'l Qasim Firdausi,,1500      |1500      |0935      ,1585      |1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 3/16 in. (28.4 cm)
               W. 9 5/16 in. (23.7 cm)
Entire Page: H. 18 5/8 in. (47.3 cm)
                     W. 12 9/16 in. (31.9 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452135,2019-06-25T04:42:17.593Z,Men|Playing|Sports|Horse Riding
1970.301.27,False,True,452136,Islamic Art,Folio from an illustrated manuscript,"""Siyavush and Jarira Wedded"", Folio 183v from the Shahnama (Book of Kings) of Abu'l Qasim Firdausi, commissioned by Shah Tahmasp",,,,,,Artist|Author|Workshop director,Painting attributed to,`Abd al-Vahhab|Abu'l Qasim Firdausi|Mir Musavvir,935–1020|active 1525–60,,Al-Vahhab `Abd|Abu'l Qasim Firdausi|Mir Musavvir,,0935      |1500      ,1020      |1585      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/8 x W. 8 9/16 in. (H. 28.3 x W. 21.7 cm)
Entire Page: H. 18 5/8 x W. 12 5/8 in. (H. 47.3 x W. 32.1 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452136,2019-06-05T15:08:35.32Z,Interiors|Men|Women|Music
1970.301.28,False,True,452137,Islamic Art,Folio from an illustrated manuscript,"""The Wedding of Siyavush and Farangis"", Folio 185v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Workshop director|Author,Painting attributed to,Qasim ibn 'Ali|Mir Musavvir|Abu'l Qasim Firdausi,active ca. 1525–60|active 1525–60|935–1020,,Qasim ibn 'Ali|Mir Musavvir|Abu'l Qasim Firdausi,,1500      |1500      |0935      ,1585      |1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 3/8 in. (28.9 cm)
                W. 7 1/4 in. (18.4 cm)
Page: H. 18 5/8 in. (47.3 cm)
           W. 12 5/8 in. (32.1 cm)
Mat: H. 22 in. (55.9 cm)
         W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452137,2019-06-21T04:42:54.59Z,Musical Instruments|Couples|Men|Women|Musicians
1970.301.29,False,True,452138,Islamic Art,Folio from an illustrated manuscript,"""Siyavush Recounts His Nightmare to Farangis"", Folio 195r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Workshop director|Author,Painting attributed to,Qadimi|Mir Musavvir|Abu'l Qasim Firdausi,active ca. 1525–65|active 1525–60|935–1020,,Qadimi|Mir Musavvir|Abu'l Qasim Firdausi,,1500      |1500      |0935      ,1590      |1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/16 in. (28.1 cm)
                W. 7 5/16 in. (18.6 cm)
Page: H. 18 5/8 in. (47.3 cm)
          W. 12 11/16 in. (32.2 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452138,2019-03-26T04:44:35.963Z,Princes|Men|Women
1970.301.30,False,True,452139,Islamic Art,Folio from an illustrated manuscript,"""Rustam Blames Kai Kavus for the Death of Siyavush"", Folio 202v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author|Workshop director,Painting attributed to,Qadimi|Abu'l Qasim Firdausi|Mir Musavvir,active ca. 1525–65|935–1020|active 1525–60,,Qadimi|Abu'l Qasim Firdausi|Mir Musavvir,,1500      |0935      |1500      ,1590      |1020      |1585      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/8 in. (28.3 cm)
                W. 7 1/4 in. (18.4 cm)
Page: H. 18 11/16 in.  (47.5 cm)
          W. 12 9/16 in. (31.9 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452139,2019-06-05T15:08:35.32Z,Men
1970.301.31,False,True,452140,Islamic Art,Folio from an illustrated manuscript,"""Surkha Captured by Faramarz is Condemned by Rustam"", Folio 204v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author|Workshop director,Painting attributed to,Qasim ibn 'Ali|Abu'l Qasim Firdausi|Mir Musavvir,active ca. 1525–60|935–1020|active 1525–60,,Qasim ibn 'Ali|Abu'l Qasim Firdausi|Mir Musavvir,,1500      |0935      |1500      ,1585      |1020      |1585      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 3/16 in. (28.4 cm)
                W. 8 7/8 in. (22.5 cm)
Page: H. 18 5/8 in. (47.3 cm)
          W. 12 5/8 in. (32.1 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452140,2019-03-26T04:44:35.963Z,Battles|Men|Horse Riding|Elephants|Death
1970.301.32,False,True,452141,Islamic Art,Folio from an illustrated manuscript,"""Kai Khusrau is Discovered by Giv"", Folio 210v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Author|Artist,Painting attributed to,Abu'l Qasim Firdausi|Qadimi,935–1020|active ca. 1525–65,", and 'Abd al-Vahhab",Abu'l Qasim Firdausi|Qadimi,,0935      |1500      ,1020      |1590      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/8 in. (28.3 cm)
                W. 7 7/16 in. (18.9 cm)
Page: H. 18 9/16 in. (47.1 cm)
          W. 12 1/8 in. (30.8 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452141,2019-08-22T03:00:43.77Z,Horses|Men
1970.301.33,False,True,452142,Islamic Art,Folio from an illustrated manuscript,"""Kai Khusrau Rides Bihzad for the First Time"", Folio 212r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Qasim ibn 'Ali|Abu'l Qasim Firdausi,active ca. 1525–60|935–1020,,Qasim ibn 'Ali|Abu'l Qasim Firdausi,,1500      |0935      ,1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/8 in. (28.2 cm)
                W. 7 1/4 in. (18.4 cm)
Page: H. 18 5/8 in. (47.3 cm)
          W. 12 5/8 in. (32.1 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)

","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452142,2019-07-31T04:39:04.45Z,Birds|Men|Horse Riding
1970.301.34,False,True,452143,Islamic Art,Folio from an illustrated manuscript,"""Kai Khusrau's War Prizes Are Pledged"", Folio 225v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Aqa Mirak|Abu'l Qasim Firdausi,active ca. 1525–60|935–1020,,Aqa Mirak|Abu'l Qasim Firdausi,,1500      |0935      ,1585      |1020      ,ca. 1530,1505,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 9 5/16 in. (23.7 cm)
                W. 10 7/16 in. (26.5 cm)
Page: H. 18 5/8 in. (47.3 cm)
          W. 12 1/2 in. (31.8 cm)
Mat: H. 22 in. (55.9 cm)
         W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452143,2019-07-31T04:39:04.45Z,Poetry|Men
1970.301.35,False,True,452144,Islamic Art,Folio from an illustrated manuscript,"""The Iranians Mourn Farud and Jarira"", Folio 236r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author|Artist,Painting attributed to|Painting attributed to,Mirza Muhammad Qabahat|Abu'l Qasim Firdausi|'Abd al-'Aziz,935–1020|active first half 16th century,,"Qabahat, Mirza Muhammad|Abu'l Qasim Firdausi|'Abd al-'Aziz",,0935      |1550      ,1020      |1599      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/4 x W. 7 5/16 in. (H. 28.6 x W. 18.6 cm)
Entire Page: H. 18 5/8 x W. 12 1/2 in. (H. 47.3 x W. 31.8 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452144,2019-06-05T15:08:35.32Z,Sadness|Men|Women|Horses|Death
1970.301.36,False,True,452145,Islamic Art,Folio from an illustrated manuscript,"""The Besotted Iranian Camp Attacked by Night"", Folio 241r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Qadimi|Abu'l Qasim Firdausi,active ca. 1525–65|935–1020,,Qadimi|Abu'l Qasim Firdausi,,1500      |0935      ,1590      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 1/8 x W. 9 1/8 in. (H. 28.2 x W. 23.2 cm)
Entire Page: H. 18 11/16 x W. 12 5/8 in. (H. 47.5 x W. 32.1 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452145,2019-08-22T03:00:43.77Z,Tents|Men|Battles|Horse Riding
1970.301.37,False,True,452146,Islamic Art,Folio from an illustrated manuscript,"""The Battle of Pashan Begins"", Folio 243v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,'Abd al-Vahhab|Abu'l Qasim Firdausi,935–1020,,'Abd ul-Vahhab|Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1530–35,1505,1560,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 10 3/4 in. (27.3 cm)
                W. 9 5/8 in. (24.4 cm)
Page: H. 18 11/16 in. (47.5 cm)
          W. 12 5/8 in. (32.1 cm)
Mat: H. 22 in. (55.9 cm)
         W. 16 in. (40.6 cm)
","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452146,2019-08-01T04:38:22.923Z,Battles|Men|Horse Riding
1970.301.38,False,True,452147,Islamic Art,Folio from an illustrated manuscript,"""Bahram Recovers the Crown of Rivniz"", Folio 245r from the Shahnama (Book of Kings) of of Abu'l Qasim Firdausi, commissioned by Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Qadimi|Abu'l Qasim Firdausi,active ca. 1525–65|935–1020,,Qadimi|Abu'l Qasim Firdausi,,1500      |0935      ,1590      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 9 1/4 x W. 10 3/8 in. (H. 23.5 x W. 26.4 cm)
Entire Page: H. 18 3/4 x W. 12 5/8 in. (H. 47.6 x W. 32.1 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452147,2019-03-26T04:44:35.963Z,Battles|Men|Horse Riding
1970.301.39,False,True,452148,Islamic Art,Folio from an illustrated manuscript,"""Giv Avenges Bahram by Slaying Tazhav"", Folio 248r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Qadimi|Abu'l Qasim Firdausi,active ca. 1525–65|935–1020,,Qadimi|Abu'l Qasim Firdausi,,1500      |0935      ,1590      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 7 x W. 6 3/4 in. (H. 17.8 x W. 17.2 cm)
Entire Page: H. 18 11/16 x W. 12 11/16 in. (H. 47.5 x W. 32.2 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452148,2019-03-26T04:44:35.963Z,Poetry|Prisons|Battles|Army
1970.301.40,False,True,452149,Islamic Art,Folio from an illustrated manuscript,"""The Combat of Rustam and Ashkabus"", Folio 268v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author|Workshop director,Painting attributed to,Mirza Muhammad Qabahat|Abu'l Qasim Firdausi|'Abd al-'Aziz,935–1020|active first half 16th century,,"Qabahat, Mirza Muhammad|Abu'l Qasim Firdausi|'Abd al-'Aziz",,0935      |1550      ,1020      |1599      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 9 3/8 x W. 7 5/8 in. (H. 23.8 x W. 19.4 cm)
Entire Page: H. 18 5/8 x W. 12 5/8 in. (H. 47.3 x W. 32.1 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452149,2019-03-26T04:44:35.963Z,Battles|Weapons|Men|Horse Riding
1970.301.41,False,True,452150,Islamic Art,Folio from an illustrated manuscript,"""Shangul Stirs the Khaqan's Council to War on Rustam"", Folio 276v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,'Abd al-Vahhab|Abu'l Qasim Firdausi,935–1020,,'Abd ul-Vahhab|Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 3/16 x W. 8 1/2 in. (H. 28.4 x W. 21.6 cm)
Entire Page: H. 18 11/16 x W. 12 5/8 in. (H. 47.5 x W. 32.1 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452150,2019-03-26T04:44:35.963Z,Soldiers|Men|Flags
1970.301.42,False,True,452151,Islamic Art,Folio from an illustrated manuscript,"""Bizhan Receives an Invitation through Manizha's Nurse"", Folio 300v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Author|Artist,Painting attributed to,Abu'l Qasim Firdausi|'Abd al-Vahhab,935–1020,assisted by Mir Musavvir,Abu'l Qasim Firdausi|'Abd ul-Vahhab,,0935      ,1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 12 5/8 x W. 7 1/4 in. (H. 32.1 x W. 18.4 cm)
Entire Page: H. 18 11/16 x W. 10 5/8 in. (H. 47.5 x W. 27 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452151,2019-08-22T03:00:43.77Z,Men|Women|Horses
1970.301.43,False,True,452152,Islamic Art,Folio from an illustrated manuscript,"""The Fifth Joust of the Rooks: Ruhham Versus Barman"", Folio 342v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Qasim ibn 'Ali|Abu'l Qasim Firdausi,active ca. 1525–60|935–1020,,Qasim ibn 'Ali|Abu'l Qasim Firdausi,,1500      |0935      ,1585      |1020      ,1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting (recto): H. 7 11/16 in. (19.5 cm)
                             W. 6 3/4 in. (17.2 cm)
Painting (verso): H. 8 1/8 in. (20.6 cm)
                              W. 6 11/16 in. (17 cm)
Page: H. 18 11/16 in. (47.5 cm)
          W. 12 9/16 in. (31.9 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)

","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452152,2019-03-26T04:44:35.963Z,Men|Horse Riding|Flags
1970.301.44,False,True,452153,Islamic Art,Folio from an illustrated manuscript,"""The Sixth Joust of the Rooks: Bizhan Versus Ruyyin"", Folio 343r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,'Abd al-Vahhab|Abu'l Qasim Firdausi,935–1020,,'Abd ul-Vahhab|Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting (recto): H. 6 1/16 x W. 6 3/4 in. (H. 15.4 x W. 17.1 cm)
Painting (verso): H. 8 9/16 x W. 6 3/4 in. (H. 21.7 x W. 17.1 cm)
Entire Page: H. 18 5/8 x W. 12 9/16 in. (H. 47.3 x W. 31.9 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452153,2019-03-26T04:44:35.963Z,Bow and Arrow|Swords|Men|Horse Riding
1970.301.45,False,True,452154,Islamic Art,Folio from an illustrated manuscript,"""The Tenth Joust of the Rooks: Barta versus Kuhram,"" Folio 345r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Bashdan Qara|Abu'l Qasim Firdausi,active ca. 1525–35|935–1020,,Bashdan Qara|Abu'l Qasim Firdausi,,1500      |0935      ,1560      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 9 1/16 x W. 6 13/16 in. (H. 23 x W. 17.3 cm)
Entire Page: H. 18 5/8 x W. 12 9/16 in. (H. 47.3 x W. 31.9 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452154,2019-03-26T04:44:35.963Z,Battles|Men|Horse Riding|Flags
1970.301.46,False,True,452155,Islamic Art,Folio from an illustrated manuscript,"""The Final Joust of the Rooks: Gudarz Versus Piran"", Folio 346r from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Workshop director|Author,Painting attributed to,Qasim ibn 'Ali|Aqa Mirak|Abu'l Qasim Firdausi,active ca. 1525–60|active ca. 1525–60|935–1020,,Qasim ibn 'Ali|Aqa Mirak|Abu'l Qasim Firdausi,,1500      |1500      |0935      ,1585      |1585      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 11 x W. 7 1/2 in. (H. 27.9 x W. 19 cm)
Entire Page: H. 18 9/16 x W. 12 3/4 in. (H. 47.1 x W. 32.4 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452155,2019-06-21T04:42:54.59Z,Men|Horses
1970.301.47,False,True,452156,Islamic Art,Folio from an illustrated manuscript,"""Gustaham Slays Lahhak and Farshidvard"", Folio 349v from the Shahnama (Book of Kings) of Shah Tahmasp",,,,,,Artist|Author,Painting attributed to,Bashdan Qara|Abu'l Qasim Firdausi,active ca. 1525–35|935–1020,,Bashdan Qara|Abu'l Qasim Firdausi,,1500      |0935      ,1560      |1020      ,ca. 1525–30,1500,1555,"Opaque watercolor, ink, silver, and gold on paper","Painting: H. 6 3/4 x W. 6 7/8 in. (H. 17.2 x W. 17.5 cm)
Entire Page: H. 18 3/4 x W. 12 9/16 in. (H. 47.6 x W. 31.9 cm)","Gift of Arthur A. Houghton Jr., 1970",Made in,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/452156,2019-03-26T04:44:35.963Z,Poetry|Bow and Arrow|Men|Horse Riding
