Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
46.13.4,False,True,436688,European Paintings,Painting,"Mrs. Thomas Pechell (Charlotte Clavering, died 1841)",,,,,,Artist,,John Hoppner,"British, London 1758–1810 London",,"Hoppner, John",British,1758      ,1810      ,1799,1799,1799,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),"Bequest of Helen Swift Neilson, 1945",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436688,2019-05-23T10:39:17.207Z,Portraits|Women
47.138,False,True,436689,European Paintings,Painting,"Mrs. Whaley (died 1798, Isle of Man)",,,,,,Artist,Attributed to,George Chinnery,"British, London 1774–1852 Macau",,"Chinnery, George",,1774      ,1852      ,,1794,1798,Oil on canvas,93 1/2 x 58 in. (237.5 x 147.3 cm),"Gift of Henry S. Morgan, 1947",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436689,2019-05-23T10:39:17.207Z,Portraits|Women
06.1242,False,True,436690,European Paintings,Painting,"Portrait of a Woman; (reverse, now covered by relining canvas) Study of a Child's Head",,,,,,Artist,,John Hoppner,"British, London 1758–1810 London",,"Hoppner, John",British,1758      ,1810      ,1790s,1790,1799,Oil on canvas,30 x 24 7/8 in. (76.2 x 63.2 cm),"Gift of William T. and Eleanor Blodgett, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436690,2019-05-23T10:39:17.207Z,Portraits|Women
53.113,False,True,436691,European Paintings,Painting,"Richard Humphreys, the Boxer",,,,,,Artist,,John Hoppner,"British, London 1758–1810 London",,"Hoppner, John",British,1758      ,1810      ,,1778,1810,Oil on canvas,55 3/4 x 44 1/4 in. (141.6 x 112.4 cm),"The Alfred N. Punnett Endowment Fund, 1953",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436691,2019-09-04T04:43:07.113Z,Men|Portraits|Boxing|Athletes
53.59.3,False,True,436692,European Paintings,Painting,The Sackville Children,,,,,,Artist,,John Hoppner,"British, London 1758–1810 London",,"Hoppner, John",British,1758      ,1810      ,1796,1796,1796,Oil on canvas,60 x 49 in. (152.4 x 124.5 cm),"Bequest of Thomas W. Lamont, 1948",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436692,2019-05-23T10:39:17.207Z,Boys|Girls|Portraits
1990.75,False,True,436845,European Paintings,Painting,"Copy after Rubens's ""Wolf and Fox Hunt""",,,,,,Artist,,Sir Edwin Henry Landseer,"British, London 1802–1873 London",,"Landseer, Edwin Henry, Sir",British,1802      ,1873      ,ca. 1824–26,1824,1826,Oil on wood,16 x 23 7/8 in. (40.6 x 60.6 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1990",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436845,2019-05-23T10:39:17.207Z,Men|Horse Riding|Foxes
25.110.1,False,True,436850,European Paintings,Painting,"The Calmady Children (Emily, 1818–?1906, and Laura Anne, 1820–1894)",,,,,,Artist,,Sir Thomas Lawrence,"British, Bristol 1769–1830 London",,"Lawrence, Thomas, Sir",British,1769      ,1830      ,1823,1823,1823,Oil on canvas,30 7/8 x 30 1/8 in. (78.4 x 76.5 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436850,2019-05-23T10:39:17.207Z,Children|Girls|Portraits
50.135.5,True,True,436851,European Paintings,Painting,"Elizabeth Farren (born about 1759, died 1829), Later Countess of Derby",,,,,,Artist,,Sir Thomas Lawrence,"British, Bristol 1769–1830 London",,"Lawrence, Thomas, Sir",British,1769      ,1830      ,1790,1790,1790,Oil on canvas,"94 in. × 57 1/2 in. (238.8 × 146.1 cm)
","Bequest of Edward S. Harkness, 1940",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436851,2019-05-23T10:39:17.207Z,Portraits|Women
65.181.9,False,True,436852,European Paintings,Painting,John Julius Angerstein (1736–1823),,,,,,Artist,,Sir Thomas Lawrence,"British, Bristol 1769–1830 London",and Workshop,"Lawrence, Thomas, Sir",British,1769      ,1830      ,,1789,1830,Oil on canvas,36 x 28 in. (91.4 x 71.1 cm),"Bequest of Adele L. Lehman, in memory of Arthur Lehman, 1965",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436852,2019-05-23T10:39:17.207Z,Men|Portraits
55.89,False,True,436853,European Paintings,Painting,Lady Maria Conyngham (died 1843),,,,,,Artist,,Sir Thomas Lawrence,"British, Bristol 1769–1830 London",,"Lawrence, Thomas, Sir",British,1769      ,1830      ,ca. 1824–25,1824,1825,Oil on canvas,36 1/4 x 28 1/4 in. (92.1 x 71.8 cm),"Gift of Jessie Woolworth Donahue, 1955",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436853,2019-05-23T10:39:17.207Z,Portraits|Women|Dogs
1974.159,False,True,436863,European Paintings,Painting,General Garibaldi's Residence at Caprera,,,,,,Artist,,Frederick Richard Lee,"British, Barnstaple 1798–1879 Hermon Station, Malmsbury, Cape Colony, South Africa",,"Lee, Frederick Richard",British,1798      ,1879      ,1865,1865,1865,Oil on canvas,34 1/4 x 54 3/8 in. (87 x 138.1 cm),"Gift of Dr. Melvin Goldberg, 1974",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436863,2019-05-24T04:46:04.46Z,Landscapes
87.15.79,False,True,436868,European Paintings,Painting,Lucia,,,,,,Artist,,"Frederic, Lord Leighton","British, Scarborough 1830–1896 London",,"Leighton, Frederic, Lord",British,1830      ,1896      ,possibly late 1870s,1875,1880,Oil on canvas,14 7/8 x 10 in. (37.8 x 25.4 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436868,2019-05-23T10:39:17.207Z,Portraits|Profiles|Women
96.28,False,True,436869,European Paintings,Painting,Lachrymae,,,,,,Artist,,"Frederic, Lord Leighton","British, Scarborough 1830–1896 London",,"Leighton, Frederic, Lord",British,1830      ,1896      ,1894–95,1894,1895,Oil on canvas,62 x 24 3/4 in. (157.5 x 62.9 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1896",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436869,2019-07-21T03:00:42.11Z,Cypresses|Evening|Wreaths|Sadness|Women
39.65.3,False,True,436871,European Paintings,Painting,"Mary Capel (1630–1715), Later Duchess of Beaufort, and Her Sister Elizabeth (1633–1678), Countess of Carnarvon",,,,,,Artist,,Sir Peter Lely (Pieter van der Faes),"British, Soest 1618–1680 London",,"Lely, Peter, Sir (Pieter van der Faes)","Dutch, British",1618      ,1680      ,,1652,1662,Oil on canvas,51 1/4 x 67 in. (130.2 x 170.2 cm),"Bequest of Jacob Ruppert, 1939",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436871,2019-05-23T10:39:17.207Z,Portraits|Women
06.1198,False,True,436872,European Paintings,Painting,Study for a Portrait of a Woman,,,,,,Artist,,Sir Peter Lely (Pieter van der Faes),"British, Soest 1618–1680 London",,"Lely, Peter, Sir (Pieter van der Faes)","Dutch, British",1618      ,1680      ,1670s,1670,1679,Oil on canvas,26 1/2 x 21 1/8 in. (67.3 x 53.7 cm),"Rogers Fund, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436872,2019-08-31T04:41:15.713Z,Portraits|Women
39.65.6,False,True,436873,European Paintings,Painting,Sir Henry Capel (1638–1696),,,,,,Artist,,Sir Peter Lely (Pieter van der Faes),"British, Soest 1618–1680 London",,"Lely, Peter, Sir (Pieter van der Faes)","Dutch, British",1618      ,1680      ,,1654,1664,Oil on canvas,49 3/4 x 40 1/2 in. (126.4 x 102.9 cm),"Bequest of Jacob Ruppert, 1939",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436873,2019-05-23T10:39:17.207Z,Sculpture|Men|Portraits
39.65.9,False,True,436874,European Paintings,Painting,"Barbara Villiers (1640–1709), Duchess of Cleveland",,,,,,Artist,Workshop of,Sir Peter Lely,"British, after 1670",,"Lely, Peter, Sir","Dutch, British",1618      ,1680      ,,1670,1727,Oil on canvas,89 x 54 in. (226.1 x 137.2 cm),"Bequest of Jacob Ruppert, 1939",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436874,2019-05-23T10:39:17.207Z,Portraits|Women
06.1328,False,True,437092,European Paintings,Painting,Portia,,,,,,Artist,,Sir John Everett Millais,"British, Southampton 1829–1896 London",,"Millais, John Everett, Sir",British,1829      ,1896      ,1886,1886,1886,Oil on canvas,49 1/4 x 33 in. (125.1 x 83.8 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437092,2019-05-23T10:39:17.207Z,Portraits|Women
60.94.2,False,True,437103,European Paintings,Painting,Harbor Scene: An English Ship with Sails Loosened Firing a Gun,,,,,,Artist,,Peter Monamy,"British, London 1681–1749 London",,"Monamy, Peter",British,1681      ,1749      ,,1704,1749,Oil on canvas,48 x 59 in. (121.9 x 149.9 cm),"Gift of William P. Clyde, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437103,2019-05-23T10:39:17.207Z,Docks|Bodies of Water|Ships
25.110.20,False,True,437161,European Paintings,Painting,The Bell Inn,,,,,,Artist,,George Morland,"British, London 1763–1804 London",,"Morland, George",British,1763      ,1804      ,late 1780s,1787,1789,Oil on canvas,20 1/2 x 26 1/4 in. (52.1 x 66.7 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437161,2019-05-23T10:39:17.207Z,Inns|Men|Women|Dogs|Pigs
15.30.56,False,True,437179,European Paintings,Painting,"Near Penshurst, Kent",,,,,,Artist,,Patrick Nasmyth,"British, Edinburgh, Scotland 1787–1831 London",,"Nasmyth, Patrick","British, Scottish",1787      ,1831      ,1828,1828,1828,Oil on wood,27 1/2 x 36 1/4 in. (69.9 x 92.1 cm),"Bequest of Maria DeWitt Jesup, from the collection of her husband, Morris K. Jesup, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437179,2019-05-23T10:39:17.207Z,Landscapes
1986.264.4,False,True,437239,European Paintings,Painting,"The Grandchildren of Sir William Heathcote, 3rd Baronet",,,,,,Artist,,William Owen,"British, Ludlow 1769–1825 London",,"Owen, William",British,1769      ,1825      ,,1789,1825,Oil on canvas,55 1/4 x 67 1/2 in. (140.3 x 171.5 cm),"Gift of Heathcote Art Foundation, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437239,2019-05-23T10:39:17.207Z,Children|Girls
44.27,False,True,437262,European Paintings,Painting,"Henry Frederick (1594–1612), Prince of Wales, with Sir John Harington (1592–1614), in the Hunting Field",,,,,,Artist,,Robert Peake the Elder,"British, ca. 1551–1619 London",,"Peake, Robert, the Elder",British,1546      ,1619      ,1603,1603,1603,Oil on canvas,79 1/2 x 58 in. (201.9 x 147.3 cm),"Purchase, Joseph Pulitzer Bequest, 1944",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437262,2019-06-02T12:59:27.707Z,Princes|Men|Deer|Dogs|Horses
51.194.1,False,True,437263,European Paintings,Painting,"Princess Elizabeth (1596–1662), Later Queen of Bohemia",,,,,,Artist,,Robert Peake the Elder,"British, ca. 1551–1619 London",,"Peake, Robert, the Elder",British,1546      ,1619      ,ca. 1606,1601,1611,Oil on canvas,60 3/4 × 31 1/4 in. (154.3 × 79.4 cm),"Gift of Kate T. Davison, in memory of her husband, Henry Pomeroy Davison, 1951",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437263,2019-06-13T04:45:51.747Z,Elizabeth I|Queens
44.159,False,True,437280,European Paintings,Painting,The Strong Family,,,,,,Artist,,Charles Philips,"British, London 1703–1747 London",,"Philips, Charles",British,1703      ,1747      ,1732,1732,1732,Oil on canvas,29 5/8 x 37 in. (75.2 x 94 cm),"Gift of Robert Lehman, 1944",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437280,2019-05-23T10:39:17.207Z,Interiors|Girls|Men|Women|Family
50.145.31,False,True,437354,European Paintings,Painting,The Drummond Children,,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,ca. 1808–9,1808,1809,Oil on canvas,94 1/4 x 60 1/4 in. (239.4 x 153 cm),"Bequest of Mary Stillman Harkness, 1950",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437354,2019-05-23T10:39:17.207Z,Boys|Girls|Horse Riding
49.142,False,True,437355,European Paintings,Painting,George Harley Drummond (1783–1855),,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,ca. 1808–9,1808,1809,Oil on canvas,94 1/4 x 58 in. (239.4 x 147.3 cm),"Gift of Mrs. Guy Fairfax Cary, in memory of her mother, Mrs. Burke Roche, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437355,2019-05-23T10:39:17.207Z,Men|Portraits|Horses
60.94.1,False,True,437356,European Paintings,Painting,Alexander Maconochie (1777–1861) of Meadowbank,,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,,1776,1823,Oil on canvas,30 1/4 x 25 in. (76.8 x 63.5 cm),"Gift of William P. Clyde, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437356,2019-05-23T10:39:17.207Z,Men|Portraits
65.181.13,False,True,437357,European Paintings,Painting,James Johnston of Straiton (died 1841),,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,,1776,1823,Oil on canvas,35 1/4 x 27 1/4 in. (89.5 x 69.2 cm),"Bequest of Adele L. Lehman, in memory of Arthur Lehman, 1965",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437357,2019-05-23T10:39:17.207Z,Men|Portraits
46.13.5,False,True,437358,European Paintings,Painting,Janet Law,,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,,1776,1823,Oil on canvas,35 1/4 x 27 1/4 in. (89.5 x 69.2 cm),"Bequest of Helen Swift Neilson, 1945",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437358,2019-05-23T10:39:17.207Z,Portraits|Women
60.71.13,False,True,437359,European Paintings,Painting,John Gray (1731–1811) of Newholm,,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,,1776,1823,Oil on canvas,49 3/8 x 40 in. (125.4 x 101.6 cm),"Bequest of Lillian S. Timken, 1959",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437359,2019-05-23T10:39:17.207Z,Men|Portraits
53.180,False,True,437360,European Paintings,Painting,"Lady Maitland (Catherine Connor, died 1865)",,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,,1776,1823,Oil on canvas,49 3/4 x 39 3/4 in. (126.4 x 101 cm),"Gift of Jessie Woolworth Donahue, 1953",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437360,2019-05-23T10:39:17.207Z,Portraits|Women
1980.305,False,True,437361,European Paintings,Painting,"Mrs. Richard Alexander Oswald (Louisa Johnston, ?born about 1760, died 1797)",,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,ca. 1794,1789,1798,Oil on canvas,48 1/2 x 40 7/8 in. (123.2 x 103.8 cm),"Gift of Mrs. Paul Moore, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437361,2019-05-23T10:39:17.207Z,Portraits|Women
96.30.5,False,True,437363,European Paintings,Painting,William Forsyth (1749–1814),,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,ca. 1800,1795,1805,Oil on canvas,30 x 24 7/8 in. (76.2 x 63.2 cm),"Gift of Arthur H. Hearn, 1896",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437363,2019-05-23T10:39:17.207Z,Men|Portraits
45.59.2,False,True,437364,European Paintings,Painting,William Scott-Elliot of Arkleton (1811–1901),,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,ca. 1815–16,1815,1816,Oil on canvas,47 3/8 x 36 5/8 in. (120.3 x 93 cm),"Fletcher Fund, 1945",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437364,2019-05-23T10:39:17.207Z,Boys|Portraits
50.145.32,False,True,437365,European Paintings,Painting,"William Robertson (1753–1835), Lord Robertson",,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756      ,1923      ,1805,1805,1805,Oil on canvas,49 1/2 x 39 1/4 in. (125.7 x 99.7 cm),"Bequest of Mary Stillman Harkness, 1950",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437365,2019-05-23T10:39:17.207Z,Men|Portraits
1986.264.5,False,True,437443,European Paintings,Painting,"Thomas (1740–1825) and Martha Neate (1741–after 1795) with His Tutor, Thomas Needham",,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1748,1748,1748,Oil on canvas,66 1/8 x 71 in. (168 x 180.3 cm),"Gift of Heathcote Art Foundation, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437443,2019-05-23T10:39:17.207Z,Boys|Girls|Men|Sheep
50.238.2,False,True,437444,European Paintings,Painting,"Anne Dashwood (1743–1830), Later Countess of Galloway",,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1764,1764,1764,Oil on canvas,"52 1/2 x 46 3/4 in. (133.4 x 118.7 cm), with strip of 7 1/8 in. (18.1 cm) folded over the top of the stretcher","Gift of Lillian S. Timken, 1950",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437444,2019-05-23T10:39:17.207Z,Portraits|Women
48.181,False,True,437445,European Paintings,Painting,"George Capel, Viscount Malden (1757–1839), and Lady Elizabeth Capel (1755–1834)",,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1768,1768,1768,Oil on canvas,71 1/2 x 57 1/4 in. (181.6 x 145.4 cm),"Gift of Henry S. Morgan, 1948",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437445,2019-05-23T10:39:17.207Z,Girls|Women
45.59.3,False,True,437446,European Paintings,Painting,"Mrs. Horton, Later Viscountess Maynard (died 1814/15)",,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,,1767,1769,Oil on canvas,36 1/4 x 28 in. (92.1 x 71.1 cm),"Fletcher Fund, 1945",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437446,2019-05-23T10:39:17.207Z,Portraits|Women
20.155.3,True,True,437447,European Paintings,Painting,Captain George K. H. Coussmaker (1759–1801),,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1782,1782,1782,Oil on canvas,93 3/4 x 57 1/4 in. (238.1 x 145.4 cm),"Bequest of William K. Vanderbilt, 1920",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437447,2019-05-23T10:39:17.207Z,Men|Portraits|Horses
15.30.38,False,True,437448,European Paintings,Painting,"Georgiana Augusta Frederica Elliott (1782–1813), Later Lady Charles Bentinck",,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",and Workshop,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1784,1784,1784,Oil on canvas,35 x 30 in. (88.9 x 76.2 cm),"Bequest of Maria DeWitt Jesup, from the collection of her husband, Morris K. Jesup, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437448,2019-05-23T10:39:17.207Z,Girls|Portraits
87.16,False,True,437449,European Paintings,Painting,The Honorable Henry Fane (1739–1802) with Inigo Jones and Charles Blair,,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1761–66,1761,1766,Oil on canvas,100 1/4 x 142 in. (254.6 x 360.7 cm),"Gift of Junius S. Morgan, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437449,2019-05-23T10:39:17.207Z,Men|Portraits|Dogs
1987.47.2,False,True,437450,European Paintings,Painting,"Mrs. Lewis Thomas Watson (Mary Elizabeth Milles, 1767–1818)",,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1789,1789,1789,Oil on canvas,50 x 40 in. (127 x 101.6 cm),"Bequest of Mrs. Harry Payne Bingham, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437450,2019-05-23T10:39:17.207Z,Portraits|Women
54.192,False,True,437451,European Paintings,Painting,John Barker (1707–1787),,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1786,1786,1786,Oil on canvas,68 1/4 x 47 1/2 in. (173.4 x 120.7 cm),"Gift of Ruth Armour, 1954",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437451,2019-05-23T10:39:17.207Z,Men|Portraits
25.110.10,False,True,437452,European Paintings,Painting,"Lady Smith (Charlotte Delaval) and Her Children (George Henry, Louisa, and Charlotte)",,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1787,1787,1787,Oil on canvas,55 3/8 x 44 1/8 in. (140.7 x 112.1 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437452,2019-05-23T10:39:17.207Z,Boys|Girls|Mothers
42.152.1,False,True,437453,European Paintings,Painting,Portrait of a Woman,,,,,,Artist,,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,,1743,1792,Oil on canvas,29 5/8 x 24 1/2 in. (75.2 x 62.2 cm),"Bequest of George D. Pratt, 1935",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437453,2019-05-23T10:39:17.207Z,Portraits|Women
06.1241,False,True,437454,European Paintings,Painting,"Mrs. George Baldwin (Jane Maltass, 1763–1839)",,,,,,Artist,Workshop of,Sir Joshua Reynolds,"British, Plympton 1723–1792 London",,"Reynolds, Joshua, Sir",British,1723      ,1792      ,1782 or later,1782,1792,Oil on canvas,36 1/8 x 29 1/8 in. (91.8 x 74 cm),"Gift of William T. Blodgett and his sister Eleanor Blodgett, in memory of their father, William T. Blodgett, one of the founders of the Museum, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437454,2019-05-23T10:39:17.207Z,Portraits|Women
1980.510.3,False,False,437467,European Paintings,Painting,Pallas Athena and the Herdsman's Dogs,,,,,,Artist,,Briton Riviere,"British, London 1840–1920 London",,"Riviere, Briton",British,1840      ,1920      ,1876,1876,1876,Oil on canvas,44 1/8 x 70 1/8 in. (112.1 x 178.1 cm),"Gift of Richard Manney, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437467,2019-05-23T10:39:17.207Z,Athena|Dogs
58.102.2,False,True,437498,European Paintings,Painting,"Portrait of a Woman, Said to Be Emily Bertie Pott (died 1782)",,,,,,Artist,,George Romney,"British, Beckside, Lancashire 1734–1802 Kendal, Cumbria",,"Romney, George",British,1734      ,1802      ,1781,1781,1781,Oil on canvas,29 3/4 x 24 7/8 in. (75.6 x 63.2 cm),"Gift of Jessie Woolworth Donahue, 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437498,2019-05-23T10:39:17.207Z,Portraits|Women
50.169,False,True,437499,European Paintings,Painting,Portrait of a Man,,,,,,Artist,,George Romney,"British, Beckside, Lancashire 1734–1802 Kendal, Cumbria",,"Romney, George",British,1734      ,1802      ,,1754,1802,Oil on canvas,30 x 24 3/4 in. (76.2 x 62.9 cm),"Gift of Mr. and Mrs. Edwin C. Vogel, 1950",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437499,2019-05-23T10:39:17.207Z,Men|Portraits
49.7.57,False,True,437500,European Paintings,Painting,"Lady Elizabeth Stanley (1753–1797), Countess of Derby",,,,,,Artist,,George Romney,"British, Beckside, Lancashire 1734–1802 Kendal, Cumbria",,"Romney, George",British,1734      ,1802      ,1776–78,1776,1778,Oil on canvas,50 x 40 in. (127 x 101.6 cm),"The Jules Bache Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437500,2019-05-23T10:39:17.207Z,Portraits|Women
45.59.4,False,True,437501,European Paintings,Painting,"Mrs. Bryan Cooke (Frances Puleston, 1765–1818)",,,,,,Artist,,George Romney,"British, Beckside, Lancashire 1734–1802 Kendal, Cumbria",,"Romney, George",British,1734      ,1802      ,ca. 1787–91,1787,1791,Oil on canvas,50 x 39 1/2 in. (127 x 100.3 cm),"Fletcher Fund, 1945",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437501,2019-08-13T04:46:05.453Z,Portraits|Women
45.59.5,False,True,437502,European Paintings,Painting,"Mrs. Charles Frederick (Martha Rigden, died 1794)",,,,,,Artist,,George Romney,"British, Beckside, Lancashire 1734–1802 Kendal, Cumbria",,"Romney, George",British,1734      ,1802      ,,1754,1802,Oil on canvas,29 3/4 x 24 3/4 in. (75.6 x 62.9 cm),"Fletcher Fund, 1945",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437502,2019-05-23T10:39:17.207Z,Portraits|Women
